"district","county","year","sex","grade_level","number_overweight","percent_overweight","number_obese","percent_obese","number_overweight_or_obese","percent_overweight_or_obese","number_healthy_weight","percent_healthy_weight","num_asian","num_black","num_hisp","num_am_ind","num_white","num_female","num_male","num_lep","num_multi","num_swd","num_ecdis","num_free_lunch","num_reduced_lunch"
21601,"ALLEGANY",2014,"MALE","ELEMENTARY",6,16.2,7,18.9,13,35.1,24,0.649,0,0,6,0,320,179,162,0,15,53,237,212,14
21601,"ALLEGANY",2015,"MALE","ELEMENTARY",6,16.2,7,18.9,13,35.1,24,0.649,0,0,11,0,309,174,161,0,15,63,229,210,17
21601,"ALLEGANY",2016,"FEMALE","MIDDLE/HIGH",6,30,5,25,11,55,9,0.45,0,1,9,0,287,160,148,0,11,58,226,195,26
21601,"ALLEGANY",2013,"FEMALE","MIDDLE/HIGH",6,30,5,25,11,55,9,0.45,0,0,2,0,339,174,181,0,14,70,229,197,26
21601,"ALLEGANY",2012,"FEMALE","MIDDLE/HIGH",6,30,5,25,11,55,9,0.45,0,0,4,0,334,173,178,0,13,67,211,191,32
21601,"ALLEGANY",2014,"FEMALE","MIDDLE/HIGH",6,30,5,25,11,55,9,0.45,0,0,6,0,320,179,162,0,15,53,237,212,14
21601,"ALLEGANY",2015,"FEMALE","MIDDLE/HIGH",6,30,5,25,11,55,9,0.45,0,0,11,0,309,174,161,0,15,63,229,210,17
22101,"ALLEGANY",2012,"MALE","ELEMENTARY",8,32,7,28,15,60,10,0.4,0,0,1,0,254,133,123,0,1,32,109,72,25
22101,"ALLEGANY",2013,"MALE","ELEMENTARY",8,32,7,28,15,60,10,0.4,0,0,2,0,247,132,117,0,0,25,124,93,28
22101,"ALLEGANY",2016,"MALE","ELEMENTARY",8,32,7,28,15,60,10,0.4,0,0,3,0,217,118,102,0,0,32,126,101,21
22101,"ALLEGANY",2015,"MALE","ELEMENTARY",8,32,7,28,15,60,10,0.4,0,0,6,0,230,128,108,0,0,28,132,97,34
22101,"ALLEGANY",2014,"MALE","ELEMENTARY",8,32,7,28,15,60,10,0.4,0,0,2,0,237,126,113,0,0,30,132,94,33
22601,"ALLEGANY",2015,"FEMALE","ELEMENTARY",23,19.2,15,12.5,38,31.7,82,0.683,16,21,14,5,1167,649,583,3,9,175,696,556,90
22601,"ALLEGANY",2012,"FEMALE","ELEMENTARY",23,19.2,15,12.5,38,31.7,82,0.683,22,16,12,5,1161,621,610,2,15,148,567,459,110
22601,"ALLEGANY",2016,"FEMALE","ELEMENTARY",23,19.2,15,12.5,38,31.7,82,0.683,14,21,15,4,1145,640,571,3,12,172,689,575,95
22601,"ALLEGANY",2017,"FEMALE","ELEMENTARY",23,19.2,15,12.5,38,31.7,82,0.683,13,23,20,4,1148,617,604,1,13,164,687,548,80
22601,"ALLEGANY",2013,"FEMALE","ELEMENTARY",23,19.2,15,12.5,38,31.7,82,0.683,22,17,16,5,1137,618,590,4,11,152,627,431,145
22601,"ALLEGANY",2014,"FEMALE","ELEMENTARY",23,19.2,15,12.5,38,31.7,82,0.683,18,20,14,6,1126,611,586,2,13,163,650,487,118
22601,"ALLEGANY",2015,"MALE","ELEMENTARY",20,18,23,20.7,43,38.7,68,0.613,16,21,14,5,1167,649,583,3,9,175,696,556,90
22601,"ALLEGANY",2012,"MALE","ELEMENTARY",20,18,23,20.7,43,38.7,68,0.613,22,16,12,5,1161,621,610,2,15,148,567,459,110
22601,"ALLEGANY",2016,"MALE","ELEMENTARY",20,18,23,20.7,43,38.7,68,0.613,14,21,15,4,1145,640,571,3,12,172,689,575,95
22601,"ALLEGANY",2017,"MALE","ELEMENTARY",20,18,23,20.7,43,38.7,68,0.613,13,23,20,4,1148,617,604,1,13,164,687,548,80
22601,"ALLEGANY",2013,"MALE","ELEMENTARY",20,18,23,20.7,43,38.7,68,0.613,22,17,16,5,1137,618,590,4,11,152,627,431,145
22601,"ALLEGANY",2014,"MALE","ELEMENTARY",20,18,23,20.7,43,38.7,68,0.613,18,20,14,6,1126,611,586,2,13,163,650,487,118
22601,"ALLEGANY",2015,"FEMALE","MIDDLE/HIGH",18,16.8,26,24.3,44,41.1,63,0.589,16,21,14,5,1167,649,583,3,9,175,696,556,90
22601,"ALLEGANY",2012,"FEMALE","MIDDLE/HIGH",18,16.8,26,24.3,44,41.1,63,0.589,22,16,12,5,1161,621,610,2,15,148,567,459,110
22601,"ALLEGANY",2016,"FEMALE","MIDDLE/HIGH",18,16.8,26,24.3,44,41.1,63,0.589,14,21,15,4,1145,640,571,3,12,172,689,575,95
22601,"ALLEGANY",2017,"FEMALE","MIDDLE/HIGH",18,16.8,26,24.3,44,41.1,63,0.589,13,23,20,4,1148,617,604,1,13,164,687,548,80
22601,"ALLEGANY",2013,"FEMALE","MIDDLE/HIGH",18,16.8,26,24.3,44,41.1,63,0.589,22,17,16,5,1137,618,590,4,11,152,627,431,145
22601,"ALLEGANY",2014,"FEMALE","MIDDLE/HIGH",18,16.8,26,24.3,44,41.1,63,0.589,18,20,14,6,1126,611,586,2,13,163,650,487,118
22601,"ALLEGANY",2015,"MALE","MIDDLE/HIGH",16,16.8,31,32.6,47,49.5,48,0.505,16,21,14,5,1167,649,583,3,9,175,696,556,90
22601,"ALLEGANY",2012,"MALE","MIDDLE/HIGH",16,16.8,31,32.6,47,49.5,48,0.505,22,16,12,5,1161,621,610,2,15,148,567,459,110
22601,"ALLEGANY",2016,"MALE","MIDDLE/HIGH",16,16.8,31,32.6,47,49.5,48,0.505,14,21,15,4,1145,640,571,3,12,172,689,575,95
22601,"ALLEGANY",2017,"MALE","MIDDLE/HIGH",16,16.8,31,32.6,47,49.5,48,0.505,13,23,20,4,1148,617,604,1,13,164,687,548,80
22601,"ALLEGANY",2013,"MALE","MIDDLE/HIGH",16,16.8,31,32.6,47,49.5,48,0.505,22,17,16,5,1137,618,590,4,11,152,627,431,145
22601,"ALLEGANY",2014,"MALE","MIDDLE/HIGH",16,16.8,31,32.6,47,49.5,48,0.505,18,20,14,6,1126,611,586,2,13,163,650,487,118
22902,"ALLEGANY",2015,"FEMALE","ELEMENTARY",12,11.2,13,12.1,25,23.4,77,0.72,0,3,5,2,740,375,384,0,9,108,495,387,93
22902,"ALLEGANY",2016,"FEMALE","ELEMENTARY",12,11.2,13,12.1,25,23.4,77,0.72,1,2,9,2,710,356,379,0,11,112,469,397,53
22902,"ALLEGANY",2012,"FEMALE","ELEMENTARY",12,11.2,13,12.1,25,23.4,77,0.72,0,7,8,1,766,414,373,0,5,93,452,346,94
22902,"ALLEGANY",2013,"FEMALE","ELEMENTARY",12,11.2,13,12.1,25,23.4,77,0.72,0,7,5,0,760,410,365,0,3,98,472,339,105
22902,"ALLEGANY",2014,"FEMALE","ELEMENTARY",12,11.2,13,12.1,25,23.4,77,0.72,0,3,6,2,766,400,382,0,5,111,500,395,82
22902,"ALLEGANY",2017,"FEMALE","ELEMENTARY",12,11.2,13,12.1,25,23.4,77,0.72,1,3,7,1,738,351,410,0,11,120,483,377,0
22902,"ALLEGANY",2015,"MALE","ELEMENTARY",16,18.8,7,8.2,23,27.1,62,0.729,0,3,5,2,740,375,384,0,9,108,495,387,93
22902,"ALLEGANY",2016,"MALE","ELEMENTARY",16,18.8,7,8.2,23,27.1,62,0.729,1,2,9,2,710,356,379,0,11,112,469,397,53
22902,"ALLEGANY",2012,"MALE","ELEMENTARY",16,18.8,7,8.2,23,27.1,62,0.729,0,7,8,1,766,414,373,0,5,93,452,346,94
22902,"ALLEGANY",2013,"MALE","ELEMENTARY",16,18.8,7,8.2,23,27.1,62,0.729,0,7,5,0,760,410,365,0,3,98,472,339,105
22902,"ALLEGANY",2014,"MALE","ELEMENTARY",16,18.8,7,8.2,23,27.1,62,0.729,0,3,6,2,766,400,382,0,5,111,500,395,82
22902,"ALLEGANY",2017,"MALE","ELEMENTARY",16,18.8,7,8.2,23,27.1,62,0.729,1,3,7,1,738,351,410,0,11,120,483,377,0
22902,"ALLEGANY",2015,"FEMALE","MIDDLE/HIGH",14,18.9,16,21.6,30,40.5,39,0.527,0,3,5,2,740,375,384,0,9,108,495,387,93
22902,"ALLEGANY",2016,"FEMALE","MIDDLE/HIGH",14,18.9,16,21.6,30,40.5,39,0.527,1,2,9,2,710,356,379,0,11,112,469,397,53
22902,"ALLEGANY",2012,"FEMALE","MIDDLE/HIGH",14,18.9,16,21.6,30,40.5,39,0.527,0,7,8,1,766,414,373,0,5,93,452,346,94
22902,"ALLEGANY",2013,"FEMALE","MIDDLE/HIGH",14,18.9,16,21.6,30,40.5,39,0.527,0,7,5,0,760,410,365,0,3,98,472,339,105
22902,"ALLEGANY",2014,"FEMALE","MIDDLE/HIGH",14,18.9,16,21.6,30,40.5,39,0.527,0,3,6,2,766,400,382,0,5,111,500,395,82
22902,"ALLEGANY",2017,"FEMALE","MIDDLE/HIGH",14,18.9,16,21.6,30,40.5,39,0.527,1,3,7,1,738,351,410,0,11,120,483,377,0
22902,"ALLEGANY",2015,"MALE","MIDDLE/HIGH",10,15.6,15,23.4,25,39.1,34,0.531,0,3,5,2,740,375,384,0,9,108,495,387,93
22902,"ALLEGANY",2016,"MALE","MIDDLE/HIGH",10,15.6,15,23.4,25,39.1,34,0.531,1,2,9,2,710,356,379,0,11,112,469,397,53
22902,"ALLEGANY",2012,"MALE","MIDDLE/HIGH",10,15.6,15,23.4,25,39.1,34,0.531,0,7,8,1,766,414,373,0,5,93,452,346,94
22902,"ALLEGANY",2013,"MALE","MIDDLE/HIGH",10,15.6,15,23.4,25,39.1,34,0.531,0,7,5,0,760,410,365,0,3,98,472,339,105
22902,"ALLEGANY",2014,"MALE","MIDDLE/HIGH",10,15.6,15,23.4,25,39.1,34,0.531,0,3,6,2,766,400,382,0,5,111,500,395,82
22902,"ALLEGANY",2017,"MALE","MIDDLE/HIGH",10,15.6,15,23.4,25,39.1,34,0.531,1,3,7,1,738,351,410,0,11,120,483,377,0
30101,"BROOME",2017,"FEMALE","ELEMENTARY",15,14.6,11,10.7,26,25.2,77,0.748,8,27,49,4,1411,709,837,7,47,167,689,531,83
30101,"BROOME",2015,"FEMALE","ELEMENTARY",15,14.6,11,10.7,26,25.2,77,0.748,8,15,43,4,1361,675,782,3,26,154,608,459,113
30101,"BROOME",2016,"FEMALE","ELEMENTARY",15,14.6,11,10.7,26,25.2,77,0.748,7,22,45,4,1374,678,804,3,30,156,631,508,92
30101,"BROOME",2014,"FEMALE","ELEMENTARY",15,14.6,11,10.7,26,25.2,77,0.748,7,20,41,5,1359,666,786,3,20,163,597,464,99
30101,"BROOME",2013,"FEMALE","ELEMENTARY",15,14.6,11,10.7,26,25.2,77,0.748,6,26,42,4,1403,682,815,1,16,178,586,406,140
30101,"BROOME",2012,"FEMALE","ELEMENTARY",15,14.6,11,10.7,26,25.2,77,0.748,6,27,29,4,1428,699,810,0,15,192,475,372,143
30101,"BROOME",2017,"MALE","ELEMENTARY",16,12.2,14,10.7,30,22.9,101,0.771,8,27,49,4,1411,709,837,7,47,167,689,531,83
30101,"BROOME",2015,"MALE","ELEMENTARY",16,12.2,14,10.7,30,22.9,101,0.771,8,15,43,4,1361,675,782,3,26,154,608,459,113
30101,"BROOME",2016,"MALE","ELEMENTARY",16,12.2,14,10.7,30,22.9,101,0.771,7,22,45,4,1374,678,804,3,30,156,631,508,92
30101,"BROOME",2014,"MALE","ELEMENTARY",16,12.2,14,10.7,30,22.9,101,0.771,7,20,41,5,1359,666,786,3,20,163,597,464,99
30101,"BROOME",2013,"MALE","ELEMENTARY",16,12.2,14,10.7,30,22.9,101,0.771,6,26,42,4,1403,682,815,1,16,178,586,406,140
30101,"BROOME",2012,"MALE","ELEMENTARY",16,12.2,14,10.7,30,22.9,101,0.771,6,27,29,4,1428,699,810,0,15,192,475,372,143
30101,"BROOME",2017,"FEMALE","MIDDLE/HIGH",14,12.7,24,21.8,38,34.5,72,0.655,8,27,49,4,1411,709,837,7,47,167,689,531,83
30101,"BROOME",2015,"FEMALE","MIDDLE/HIGH",14,12.7,24,21.8,38,34.5,72,0.655,8,15,43,4,1361,675,782,3,26,154,608,459,113
30101,"BROOME",2016,"FEMALE","MIDDLE/HIGH",14,12.7,24,21.8,38,34.5,72,0.655,7,22,45,4,1374,678,804,3,30,156,631,508,92
30101,"BROOME",2014,"FEMALE","MIDDLE/HIGH",14,12.7,24,21.8,38,34.5,72,0.655,7,20,41,5,1359,666,786,3,20,163,597,464,99
30101,"BROOME",2013,"FEMALE","MIDDLE/HIGH",14,12.7,24,21.8,38,34.5,72,0.655,6,26,42,4,1403,682,815,1,16,178,586,406,140
30101,"BROOME",2012,"FEMALE","MIDDLE/HIGH",14,12.7,24,21.8,38,34.5,72,0.655,6,27,29,4,1428,699,810,0,15,192,475,372,143
30101,"BROOME",2017,"MALE","MIDDLE/HIGH",16,14.4,24,21.6,40,36,71,0.64,8,27,49,4,1411,709,837,7,47,167,689,531,83
30101,"BROOME",2015,"MALE","MIDDLE/HIGH",16,14.4,24,21.6,40,36,71,0.64,8,15,43,4,1361,675,782,3,26,154,608,459,113
30101,"BROOME",2016,"MALE","MIDDLE/HIGH",16,14.4,24,21.6,40,36,71,0.64,7,22,45,4,1374,678,804,3,30,156,631,508,92
30101,"BROOME",2014,"MALE","MIDDLE/HIGH",16,14.4,24,21.6,40,36,71,0.64,7,20,41,5,1359,666,786,3,20,163,597,464,99
30101,"BROOME",2013,"MALE","MIDDLE/HIGH",16,14.4,24,21.6,40,36,71,0.64,6,26,42,4,1403,682,815,1,16,178,586,406,140
30101,"BROOME",2012,"MALE","MIDDLE/HIGH",16,14.4,24,21.6,40,36,71,0.64,6,27,29,4,1428,699,810,0,15,192,475,372,143
30200,"BROOME",2017,"FEMALE","ELEMENTARY",96,19.4,83,16.8,179,36.2,302,0.61,180,1528,829,17,2403,2693,2864,241,600,946,4371,3870,95
30200,"BROOME",2013,"FEMALE","ELEMENTARY",96,19.4,83,16.8,179,36.2,302,0.61,192,1470,700,23,2761,2716,2901,230,471,808,4231,3443,309
30200,"BROOME",2014,"FEMALE","ELEMENTARY",96,19.4,83,16.8,179,36.2,302,0.61,184,1540,730,21,2622,2740,2861,238,504,855,4241,3628,223
30200,"BROOME",2012,"FEMALE","ELEMENTARY",96,19.4,83,16.8,179,36.2,302,0.61,192,1357,723,21,2929,2738,2913,237,429,808,4305,3287,479
30200,"BROOME",2016,"FEMALE","ELEMENTARY",96,19.4,83,16.8,179,36.2,302,0.61,170,1407,756,10,2369,2556,2702,246,546,825,4042,3748,161
30200,"BROOME",2015,"FEMALE","ELEMENTARY",96,19.4,83,16.8,179,36.2,302,0.61,179,1439,723,15,2598,2660,2831,247,537,884,4132,3595,120
30200,"BROOME",2017,"MALE","ELEMENTARY",114,15.2,136,18.1,250,33.3,482,0.642,180,1528,829,17,2403,2693,2864,241,600,946,4371,3870,95
30200,"BROOME",2013,"MALE","ELEMENTARY",114,15.2,136,18.1,250,33.3,482,0.642,192,1470,700,23,2761,2716,2901,230,471,808,4231,3443,309
30200,"BROOME",2014,"MALE","ELEMENTARY",114,15.2,136,18.1,250,33.3,482,0.642,184,1540,730,21,2622,2740,2861,238,504,855,4241,3628,223
30200,"BROOME",2012,"MALE","ELEMENTARY",114,15.2,136,18.1,250,33.3,482,0.642,192,1357,723,21,2929,2738,2913,237,429,808,4305,3287,479
30200,"BROOME",2016,"MALE","ELEMENTARY",114,15.2,136,18.1,250,33.3,482,0.642,170,1407,756,10,2369,2556,2702,246,546,825,4042,3748,161
30200,"BROOME",2015,"MALE","ELEMENTARY",114,15.2,136,18.1,250,33.3,482,0.642,179,1439,723,15,2598,2660,2831,247,537,884,4132,3595,120
30200,"BROOME",2017,"FEMALE","MIDDLE/HIGH",69,21.7,68,21.4,137,43.1,173,0.544,180,1528,829,17,2403,2693,2864,241,600,946,4371,3870,95
30200,"BROOME",2013,"FEMALE","MIDDLE/HIGH",69,21.7,68,21.4,137,43.1,173,0.544,192,1470,700,23,2761,2716,2901,230,471,808,4231,3443,309
30200,"BROOME",2014,"FEMALE","MIDDLE/HIGH",69,21.7,68,21.4,137,43.1,173,0.544,184,1540,730,21,2622,2740,2861,238,504,855,4241,3628,223
30200,"BROOME",2012,"FEMALE","MIDDLE/HIGH",69,21.7,68,21.4,137,43.1,173,0.544,192,1357,723,21,2929,2738,2913,237,429,808,4305,3287,479
30200,"BROOME",2016,"FEMALE","MIDDLE/HIGH",69,21.7,68,21.4,137,43.1,173,0.544,170,1407,756,10,2369,2556,2702,246,546,825,4042,3748,161
30200,"BROOME",2015,"FEMALE","MIDDLE/HIGH",69,21.7,68,21.4,137,43.1,173,0.544,179,1439,723,15,2598,2660,2831,247,537,884,4132,3595,120
30200,"BROOME",2017,"MALE","MIDDLE/HIGH",48,14.4,74,22.2,122,36.5,202,0.605,180,1528,829,17,2403,2693,2864,241,600,946,4371,3870,95
30200,"BROOME",2013,"MALE","MIDDLE/HIGH",48,14.4,74,22.2,122,36.5,202,0.605,192,1470,700,23,2761,2716,2901,230,471,808,4231,3443,309
30200,"BROOME",2014,"MALE","MIDDLE/HIGH",48,14.4,74,22.2,122,36.5,202,0.605,184,1540,730,21,2622,2740,2861,238,504,855,4241,3628,223
30200,"BROOME",2012,"MALE","MIDDLE/HIGH",48,14.4,74,22.2,122,36.5,202,0.605,192,1357,723,21,2929,2738,2913,237,429,808,4305,3287,479
30200,"BROOME",2016,"MALE","MIDDLE/HIGH",48,14.4,74,22.2,122,36.5,202,0.605,170,1407,756,10,2369,2556,2702,246,546,825,4042,3748,161
30200,"BROOME",2015,"MALE","MIDDLE/HIGH",48,14.4,74,22.2,122,36.5,202,0.605,179,1439,723,15,2598,2660,2831,247,537,884,4132,3595,120
30501,"BROOME",2013,"FEMALE","ELEMENTARY",14,15.1,24,25.8,38,40.9,55,0.591,6,7,10,2,761,392,412,0,18,111,540,306,95
30501,"BROOME",2016,"FEMALE","ELEMENTARY",14,15.1,24,25.8,38,40.9,55,0.591,6,7,6,2,719,338,419,1,17,130,497,398,66
30501,"BROOME",2012,"FEMALE","ELEMENTARY",14,15.1,24,25.8,38,40.9,55,0.591,6,9,13,4,758,386,417,0,13,122,468,304,81
30501,"BROOME",2014,"FEMALE","ELEMENTARY",14,15.1,24,25.8,38,40.9,55,0.591,5,5,11,1,748,373,413,0,16,124,473,376,76
30501,"BROOME",2017,"FEMALE","ELEMENTARY",14,15.1,24,25.8,38,40.9,55,0.591,3,7,4,2,714,317,433,0,20,126,513,418,48
30501,"BROOME",2015,"FEMALE","ELEMENTARY",14,15.1,24,25.8,38,40.9,55,0.591,5,7,12,2,718,350,413,0,19,128,480,414,61
30501,"BROOME",2013,"MALE","ELEMENTARY",10,10.4,23,24,33,34.4,63,0.656,6,7,10,2,761,392,412,0,18,111,540,306,95
30501,"BROOME",2016,"MALE","ELEMENTARY",10,10.4,23,24,33,34.4,63,0.656,6,7,6,2,719,338,419,1,17,130,497,398,66
30501,"BROOME",2012,"MALE","ELEMENTARY",10,10.4,23,24,33,34.4,63,0.656,6,9,13,4,758,386,417,0,13,122,468,304,81
30501,"BROOME",2014,"MALE","ELEMENTARY",10,10.4,23,24,33,34.4,63,0.656,5,5,11,1,748,373,413,0,16,124,473,376,76
30501,"BROOME",2017,"MALE","ELEMENTARY",10,10.4,23,24,33,34.4,63,0.656,3,7,4,2,714,317,433,0,20,126,513,418,48
30501,"BROOME",2015,"MALE","ELEMENTARY",10,10.4,23,24,33,34.4,63,0.656,5,7,12,2,718,350,413,0,19,128,480,414,61
30501,"BROOME",2013,"FEMALE","MIDDLE/HIGH",18,27.7,13,20,31,47.7,34,0.523,6,7,10,2,761,392,412,0,18,111,540,306,95
30501,"BROOME",2016,"FEMALE","MIDDLE/HIGH",18,27.7,13,20,31,47.7,34,0.523,6,7,6,2,719,338,419,1,17,130,497,398,66
30501,"BROOME",2012,"FEMALE","MIDDLE/HIGH",18,27.7,13,20,31,47.7,34,0.523,6,9,13,4,758,386,417,0,13,122,468,304,81
30501,"BROOME",2014,"FEMALE","MIDDLE/HIGH",18,27.7,13,20,31,47.7,34,0.523,5,5,11,1,748,373,413,0,16,124,473,376,76
30501,"BROOME",2017,"FEMALE","MIDDLE/HIGH",18,27.7,13,20,31,47.7,34,0.523,3,7,4,2,714,317,433,0,20,126,513,418,48
30501,"BROOME",2015,"FEMALE","MIDDLE/HIGH",18,27.7,13,20,31,47.7,34,0.523,5,7,12,2,718,350,413,0,19,128,480,414,61
30501,"BROOME",2013,"MALE","MIDDLE/HIGH",15,23.4,16,25,31,48.4,33,0.516,6,7,10,2,761,392,412,0,18,111,540,306,95
30501,"BROOME",2016,"MALE","MIDDLE/HIGH",15,23.4,16,25,31,48.4,33,0.516,6,7,6,2,719,338,419,1,17,130,497,398,66
30501,"BROOME",2012,"MALE","MIDDLE/HIGH",15,23.4,16,25,31,48.4,33,0.516,6,9,13,4,758,386,417,0,13,122,468,304,81
30501,"BROOME",2014,"MALE","MIDDLE/HIGH",15,23.4,16,25,31,48.4,33,0.516,5,5,11,1,748,373,413,0,16,124,473,376,76
30501,"BROOME",2017,"MALE","MIDDLE/HIGH",15,23.4,16,25,31,48.4,33,0.516,3,7,4,2,714,317,433,0,20,126,513,418,48
30501,"BROOME",2015,"MALE","MIDDLE/HIGH",15,23.4,16,25,31,48.4,33,0.516,5,7,12,2,718,350,413,0,19,128,480,414,61
30601,"BROOME",2013,"FEMALE","ELEMENTARY",24,16.8,27,18.9,51,35.7,86,0.601,15,37,33,5,1448,727,853,1,42,204,597,465,132
30601,"BROOME",2012,"FEMALE","ELEMENTARY",24,16.8,27,18.9,51,35.7,86,0.601,14,50,22,3,1502,752,849,1,10,187,601,448,126
30601,"BROOME",2014,"FEMALE","ELEMENTARY",24,16.8,27,18.9,51,35.7,86,0.601,17,37,33,6,1420,715,835,4,37,193,568,443,125
30601,"BROOME",2015,"FEMALE","ELEMENTARY",24,16.8,27,18.9,51,35.7,86,0.601,16,42,30,6,1374,697,810,5,39,191,656,517,139
30601,"BROOME",2016,"FEMALE","ELEMENTARY",24,16.8,27,18.9,51,35.7,86,0.601,16,50,31,7,1330,686,789,7,41,174,719,599,120
30601,"BROOME",2017,"FEMALE","ELEMENTARY",24,16.8,27,18.9,51,35.7,86,0.601,12,35,30,7,1324,670,784,4,46,179,691,559,112
30601,"BROOME",2013,"MALE","ELEMENTARY",26,16.4,34,21.4,60,37.7,99,0.623,15,37,33,5,1448,727,853,1,42,204,597,465,132
30601,"BROOME",2012,"MALE","ELEMENTARY",26,16.4,34,21.4,60,37.7,99,0.623,14,50,22,3,1502,752,849,1,10,187,601,448,126
30601,"BROOME",2014,"MALE","ELEMENTARY",26,16.4,34,21.4,60,37.7,99,0.623,17,37,33,6,1420,715,835,4,37,193,568,443,125
30601,"BROOME",2015,"MALE","ELEMENTARY",26,16.4,34,21.4,60,37.7,99,0.623,16,42,30,6,1374,697,810,5,39,191,656,517,139
30601,"BROOME",2016,"MALE","ELEMENTARY",26,16.4,34,21.4,60,37.7,99,0.623,16,50,31,7,1330,686,789,7,41,174,719,599,120
30601,"BROOME",2017,"MALE","ELEMENTARY",26,16.4,34,21.4,60,37.7,99,0.623,12,35,30,7,1324,670,784,4,46,179,691,559,112
30601,"BROOME",2013,"FEMALE","MIDDLE/HIGH",18,21.7,10,12,28,33.7,55,0.663,15,37,33,5,1448,727,853,1,42,204,597,465,132
30601,"BROOME",2012,"FEMALE","MIDDLE/HIGH",18,21.7,10,12,28,33.7,55,0.663,14,50,22,3,1502,752,849,1,10,187,601,448,126
30601,"BROOME",2014,"FEMALE","MIDDLE/HIGH",18,21.7,10,12,28,33.7,55,0.663,17,37,33,6,1420,715,835,4,37,193,568,443,125
30601,"BROOME",2015,"FEMALE","MIDDLE/HIGH",18,21.7,10,12,28,33.7,55,0.663,16,42,30,6,1374,697,810,5,39,191,656,517,139
30601,"BROOME",2016,"FEMALE","MIDDLE/HIGH",18,21.7,10,12,28,33.7,55,0.663,16,50,31,7,1330,686,789,7,41,174,719,599,120
30601,"BROOME",2017,"FEMALE","MIDDLE/HIGH",18,21.7,10,12,28,33.7,55,0.663,12,35,30,7,1324,670,784,4,46,179,691,559,112
30601,"BROOME",2013,"MALE","MIDDLE/HIGH",26,26,20,20,46,46,54,0.54,15,37,33,5,1448,727,853,1,42,204,597,465,132
30601,"BROOME",2012,"MALE","MIDDLE/HIGH",26,26,20,20,46,46,54,0.54,14,50,22,3,1502,752,849,1,10,187,601,448,126
30601,"BROOME",2014,"MALE","MIDDLE/HIGH",26,26,20,20,46,46,54,0.54,17,37,33,6,1420,715,835,4,37,193,568,443,125
30601,"BROOME",2015,"MALE","MIDDLE/HIGH",26,26,20,20,46,46,54,0.54,16,42,30,6,1374,697,810,5,39,191,656,517,139
30601,"BROOME",2016,"MALE","MIDDLE/HIGH",26,26,20,20,46,46,54,0.54,16,50,31,7,1330,686,789,7,41,174,719,599,120
30601,"BROOME",2017,"MALE","MIDDLE/HIGH",26,26,20,20,46,46,54,0.54,12,35,30,7,1324,670,784,4,46,179,691,559,112
30701,"BROOME",2013,"FEMALE","ELEMENTARY",26,14.6,21,11.8,47,26.4,131,0.736,29,34,35,5,1538,845,850,11,54,247,660,481,130
30701,"BROOME",2014,"FEMALE","ELEMENTARY",26,14.6,21,11.8,47,26.4,131,0.736,20,22,34,7,1500,811,835,4,63,254,645,502,109
30701,"BROOME",2015,"FEMALE","ELEMENTARY",26,14.6,21,11.8,47,26.4,131,0.736,20,18,32,10,1517,811,854,7,68,268,679,571,87
30701,"BROOME",2016,"FEMALE","ELEMENTARY",26,14.6,21,11.8,47,26.4,131,0.736,17,21,32,9,1492,788,854,11,71,269,684,576,79
30701,"BROOME",2017,"FEMALE","ELEMENTARY",26,14.6,21,11.8,47,26.4,131,0.736,23,23,37,6,1545,829,879,18,74,263,754,577,108
30701,"BROOME",2012,"FEMALE","ELEMENTARY",26,14.6,21,11.8,47,26.4,131,0.736,32,40,24,2,1576,844,857,7,27,230,617,388,144
30701,"BROOME",2013,"MALE","ELEMENTARY",29,14.1,26,12.7,55,26.8,150,0.732,29,34,35,5,1538,845,850,11,54,247,660,481,130
30701,"BROOME",2014,"MALE","ELEMENTARY",29,14.1,26,12.7,55,26.8,150,0.732,20,22,34,7,1500,811,835,4,63,254,645,502,109
30701,"BROOME",2015,"MALE","ELEMENTARY",29,14.1,26,12.7,55,26.8,150,0.732,20,18,32,10,1517,811,854,7,68,268,679,571,87
30701,"BROOME",2016,"MALE","ELEMENTARY",29,14.1,26,12.7,55,26.8,150,0.732,17,21,32,9,1492,788,854,11,71,269,684,576,79
30701,"BROOME",2017,"MALE","ELEMENTARY",29,14.1,26,12.7,55,26.8,150,0.732,23,23,37,6,1545,829,879,18,74,263,754,577,108
30701,"BROOME",2012,"MALE","ELEMENTARY",29,14.1,26,12.7,55,26.8,150,0.732,32,40,24,2,1576,844,857,7,27,230,617,388,144
30701,"BROOME",2013,"FEMALE","MIDDLE/HIGH",25,20,20,16,45,36,80,0.64,29,34,35,5,1538,845,850,11,54,247,660,481,130
30701,"BROOME",2014,"FEMALE","MIDDLE/HIGH",25,20,20,16,45,36,80,0.64,20,22,34,7,1500,811,835,4,63,254,645,502,109
30701,"BROOME",2015,"FEMALE","MIDDLE/HIGH",25,20,20,16,45,36,80,0.64,20,18,32,10,1517,811,854,7,68,268,679,571,87
30701,"BROOME",2016,"FEMALE","MIDDLE/HIGH",25,20,20,16,45,36,80,0.64,17,21,32,9,1492,788,854,11,71,269,684,576,79
30701,"BROOME",2017,"FEMALE","MIDDLE/HIGH",25,20,20,16,45,36,80,0.64,23,23,37,6,1545,829,879,18,74,263,754,577,108
